,date,year,month,open,high,low,close,volume,id
852,2010-09-01,2010,9,247.47,506.5,246.28,250.33,24894115,860
851,2010-09-02,2010,9,251.26,506.5,248.57,252.17,14836614,859
850,2010-09-03,2010,9,255.09,506.5,254.5,258.77,18599581,858
849,2010-09-07,2010,9,256.64,506.5,256.25,257.81,12243759,856
848,2010-09-08,2010,9,259.78,506.5,259.1,262.92,18805302,855
847,2010-09-09,2010,9,265.04,506.5,262.92,263.07,15663371,854
846,2010-09-10,2010,9,263.19,506.5,261.4,263.41,13848617,853
845,2010-09-13,2010,9,265.82,506.5,265.76,267.04,13884995,852
844,2010-09-14,2010,9,266.21,506.5,265.52,268.06,14576759,851
843,2010-09-15,2010,9,268.17,506.5,267.84,270.22,15334510,850
842,2010-09-16,2010,9,270.24,506.5,269.5,276.57,23289341,849
841,2010-09-17,2010,9,277.69,506.5,273.68,275.37,22659813,848
840,2010-09-20,2010,9,276.08,506.5,275.85,283.23,23546119,847
839,2010-09-21,2010,9,283.86,506.5,282.79,283.77,23916983,846
838,2010-09-22,2010,9,282.71,506.5,282.41,287.75,20907682,845
837,2010-09-23,2010,9,286.33,506.5,286,288.92,28075553,844
836,2010-09-24,2010,9,292.1,506.5,290.55,292.32,23195972,843
835,2010-09-27,2010,9,293.98,506.5,291.01,291.16,17253559,842
834,2010-09-28,2010,9,291.77,506.5,275,286.86,36965773,841
833,2010-09-29,2010,9,287.23,506.5,286,287.37,16772944,840
832,2010-09-30,2010,9,289,506.5,281.25,283.75,24049636,839
831,2010-10-01,2010,10,286.15,506.5,281.35,282.52,16014492,838
830,2010-10-04,2010,10,281.6,506.5,277.77,278.64,15546424,837
829,2010-10-05,2010,10,282,506.5,281.82,288.94,17927350,836
828,2010-10-06,2010,10,289.59,506.5,285.26,289.19,23959502,835
827,2010-10-07,2010,10,290.34,506.5,286.91,289.22,14585611,834
826,2010-10-08,2010,10,291.71,506.5,290,294.07,23514402,833
825,2010-10-11,2010,10,294.74,506.5,294.6,295.36,15276819,832
824,2010-10-12,2010,10,295.41,506.5,292.49,298.54,19947809,831
823,2010-10-13,2010,10,300.2,506.5,299.8,300.14,22503227,830
822,2010-10-14,2010,10,301.69,506.5,300.4,302.31,15546275,829
821,2010-10-15,2010,10,307.44,506.5,304.91,314.74,32935492,828
820,2010-10-18,2010,10,318.47,506.5,314.29,318,39444913,827
819,2010-10-19,2010,10,303.4,506.5,300.02,309.49,44027119,826
818,2010-10-20,2010,10,309,506.5,306.87,310.53,25772290,825
817,2010-10-21,2010,10,312.36,506.5,306.8,309.52,19694903,824
816,2010-10-22,2010,10,309.07,506.5,306.3,307.47,13313408,823
815,2010-10-25,2010,10,309.09,506.5,308.44,308.84,14015428,822
814,2010-10-26,2010,10,306.87,506.5,305.65,308.05,14033191,821
813,2010-10-27,2010,10,307.65,506.5,305.6,307.83,14250010,820
812,2010-10-28,2010,10,307.95,506.5,300.9,305.24,19680220,819
811,2010-10-29,2010,10,304.23,506.5,300.87,300.98,15375304,818
810,2010-11-01,2010,11,302.22,506.5,302.2,304.18,15138893,817
809,2010-11-02,2010,11,307,506.5,307,309.36,15497491,816
808,2010-11-03,2010,11,311.37,506.5,308.53,312.8,18155264,815
807,2010-11-04,2010,11,315.45,506.5,315.03,318.27,22945997,814
806,2010-11-05,2010,11,317.99,506.5,316.75,317.13,12901895,813
805,2010-11-08,2010,11,317.2,506.5,316.76,318.62,10061901,812
804,2010-11-09,2010,11,321.05,506.5,314.5,316.08,13704115,811
803,2010-11-10,2010,11,316.64,506.5,313.55,318.03,13722339,810
802,2010-11-11,2010,11,315,506.5,314.25,316.66,12902919,809
801,2010-11-12,2010,11,316,506.5,303.63,308.03,28423066,808
800,2010-11-15,2010,11,308.46,506.5,306.27,307.04,14414422,807
799,2010-11-16,2010,11,305.72,506.5,299.32,301.59,23533906,806
798,2010-11-17,2010,11,301.2,506.5,297.76,300.5,17123201,805
797,2010-11-18,2010,11,305.2,506.5,304.69,308.43,17660349,804
796,2010-11-19,2010,11,307.97,506.5,305.24,306.73,13744399,803
795,2010-11-22,2010,11,306.68,506.5,305.87,313.36,14038356,802
794,2010-11-23,2010,11,310.45,506.5,306.56,308.73,18551612,801
793,2010-11-24,2010,11,312,506.5,311.75,314.8,14795448,800
792,2010-11-26,2010,11,313.74,506.5,312.94,315,8490891,799
791,2010-11-29,2010,11,315.5,506.5,311.38,316.87,15919985,798
790,2010-11-30,2010,11,313.54,506.5,310.87,311.15,17923329,797
789,2010-12-01,2010,12,315.27,506.5,315,316.4,16491096,796
788,2010-12-02,2010,12,317.53,506.5,314.89,318.15,16558988,795
787,2010-12-03,2010,12,317.01,506.5,316.34,317.44,12227469,794
786,2010-12-06,2010,12,318.64,506.5,318.42,320.15,16017161,793
785,2010-12-07,2010,12,323.8,506.5,318.12,318.21,13980495,792
784,2010-12-08,2010,12,319.63,506.5,317.11,321.01,11497643,791
783,2010-12-09,2010,12,322.13,506.5,319.02,319.76,10505218,790
782,2010-12-10,2010,12,319.65,506.5,318.6,320.56,9377749,789
781,2010-12-13,2010,12,324.37,506.5,321,321.67,15707619,788
780,2010-12-14,2010,12,321.73,506.5,319,320.29,12555966,787
779,2010-12-15,2010,12,320,506.5,319.19,320.36,14903902,786
778,2010-12-16,2010,12,321.09,506.5,320.1,321.25,11501014,785
777,2010-12-17,2010,12,321.63,506.5,320.23,320.61,13826724,784
776,2010-12-20,2010,12,321.6,506.5,318.23,322.21,13771742,783
775,2010-12-21,2010,12,323,506.5,322.05,324.2,9155412,782
774,2010-12-22,2010,12,324.36,506.5,323.55,325.16,9505147,781
773,2010-12-23,2010,12,325,506.5,323.17,323.6,7982168,780
772,2010-12-27,2010,12,322.85,506.5,321.52,324.68,8921957,779
771,2010-12-28,2010,12,325.91,506.5,325.06,325.47,6282971,778
770,2010-12-29,2010,12,326.22,506.5,325.1,325.29,5831096,777
769,2010-12-30,2010,12,325.48,506.5,323.05,323.66,5630713,776
768,2010-12-31,2010,12,322.95,506.5,321.31,322.56,6916261,775
767,2011-01-03,2011,1,325.64,506.5,324.84,329.57,15897201,774
766,2011-01-04,2011,1,332.44,506.5,328.15,331.29,11048143,773
765,2011-01-05,2011,1,329.55,506.5,329.5,334,9125599,772
764,2011-01-06,2011,1,334.72,506.5,332.9,333.73,10729518,771
763,2011-01-07,2011,1,333.99,506.5,331.9,336.12,11140316,770
762,2011-01-10,2011,1,338.83,506.5,337.17,342.46,16019926,769
761,2011-01-11,2011,1,344.88,506.5,339.47,341.64,15859999,768
760,2011-01-12,2011,1,343.25,506.5,342,344.42,10806330,767
759,2011-01-13,2011,1,345.16,506.5,343.85,345.68,10648026,766
758,2011-01-14,2011,1,345.89,506.5,344.44,348.48,11029964,765
757,2011-01-18,2011,1,329.52,506.5,326,340.65,67178100,764
756,2011-01-19,2011,1,348.35,506.5,336.88,338.84,40557457,763
755,2011-01-20,2011,1,336.43,506.5,330.12,332.68,27313899,762
754,2011-01-21,2011,1,333.77,506.5,326.63,326.72,26942816,761
753,2011-01-24,2011,1,326.87,506.5,326.72,337.45,20524364,760
752,2011-01-25,2011,1,336.33,506.5,334.57,341.4,19530950,759
751,2011-01-26,2011,1,342.96,506.5,341.5,343.85,18102397,758
750,2011-01-27,2011,1,343.78,506.5,342.83,343.21,10179423,757
749,2011-01-28,2011,1,344.17,506.5,333.53,336.1,21144878,756
748,2011-01-31,2011,1,335.8,506.5,334.3,339.32,13473086,755
747,2011-02-01,2011,2,341.3,506.5,340.98,345.03,15236849,754
746,2011-02-02,2011,2,344.45,506.5,343.55,344.32,9248401,753
745,2011-02-03,2011,2,343.8,506.5,338.55,343.44,14064164,752
744,2011-02-04,2011,2,343.64,506.5,343.51,346.5,11494225,751
743,2011-02-07,2011,2,347.89,506.5,347.64,351.88,17322130,750
742,2011-02-08,2011,2,353.68,506.5,352.15,355.2,13608558,749
741,2011-02-09,2011,2,355.19,506.5,354.87,358.16,17240870,748
740,2011-02-10,2011,2,357.39,506.5,348,354.54,33162480,747
739,2011-02-11,2011,2,354.75,506.5,353.54,356.85,13127564,746
738,2011-02-14,2011,2,356.79,506.5,356.71,359.18,11086213,745
737,2011-02-15,2011,2,359.19,506.5,357.55,359.9,10149063,744
736,2011-02-16,2011,2,360.8,506.5,360.5,363.13,17184119,743
735,2011-02-17,2011,2,357.25,506.5,356.52,358.3,18949072,742
734,2011-02-18,2011,2,358.71,506.5,349.52,350.56,29144532,741
733,2011-02-22,2011,2,342.15,506.5,337.72,338.61,31162223,740
732,2011-02-23,2011,2,338.77,506.5,338.61,342.62,23994706,739
731,2011-02-24,2011,2,344.02,506.5,338.37,342.88,17853502,738
730,2011-02-25,2011,2,345.26,506.5,344.8,348.16,13572069,737
729,2011-02-28,2011,2,351.24,506.5,351.12,353.21,14395497,736
728,2011-03-01,2011,3,355.47,506.5,347.68,349.31,16290309,735
727,2011-03-02,2011,3,349.96,506.5,348.4,352.12,21521027,734
726,2011-03-03,2011,3,357.19,506.5,355.92,359.56,17885252,733
725,2011-03-04,2011,3,360.07,506.5,357.75,360,16188069,732
724,2011-03-07,2011,3,361.4,506.5,351.31,355.36,19504307,731
723,2011-03-08,2011,3,354.91,506.5,352.25,355.76,12725565,730
722,2011-03-09,2011,3,354.69,506.5,350.6,352.47,16192719,729
721,2011-03-10,2011,3,349.12,506.5,344.9,346.67,18138865,728
720,2011-03-11,2011,3,345.33,506.5,345,351.99,16824288,727
719,2011-03-14,2011,3,353.18,506.5,351.31,353.56,15587670,726
718,2011-03-15,2011,3,342.1,506.5,340.1,345.43,25751762,725
717,2011-03-16,2011,3,342,506.5,326.26,330.01,41312518,724
716,2011-03-17,2011,3,336.83,506.5,330.66,334.64,23550711,723
715,2011-03-18,2011,3,337.13,506.5,330,330.67,26900372,722
714,2011-03-21,2011,3,335.99,506.5,335.26,339.3,14621080,721
713,2011-03-22,2011,3,342.56,506.5,339.14,341.2,11651166,720
712,2011-03-23,2011,3,339.28,506.5,335.95,339.19,13321214,719
711,2011-03-24,2011,3,341.85,506.5,338.86,344.97,14453960,718
710,2011-03-25,2011,3,348.07,506.5,347.02,351.54,16041828,717
709,2011-03-29,2011,3,347.66,506.5,346.06,350.96,12603565,715
708,2011-03-30,2011,3,350.64,506.5,347.44,348.63,11764467,714
707,2011-03-31,2011,3,346.36,506.5,346.06,348.51,9798858,713
706,2011-04-01,2011,4,351.11,506.5,343.3,344.56,14952200,712
705,2011-04-05,2011,4,336.99,506.5,336,338.89,17248687,710
704,2011-04-06,2011,4,341.22,506.5,337.14,338.04,14376383,709
703,2011-04-07,2011,4,338.1,506.5,336.03,338.08,13337360,708
702,2011-04-08,2011,4,339.92,506.5,333.95,335.06,13483331,707
701,2011-04-11,2011,4,334.06,506.5,330.02,330.8,14255374,706
700,2011-04-12,2011,4,330.49,506.5,330.2,332.4,15232440,705
699,2011-04-13,2011,4,335.02,506.5,332.52,336.13,12372709,704
698,2011-04-14,2011,4,334.8,506.5,332.06,332.42,10785343,703
697,2011-04-15,2011,4,333.3,506.5,326.8,327.46,16208321,702
696,2011-04-18,2011,4,326.1,506.5,320.16,331.85,21782061,701
695,2011-04-19,2011,4,333.1,506.5,331.71,337.86,14977749,700
694,2011-04-20,2011,4,343.51,506.5,341.5,342.41,25023406,699
693,2011-04-21,2011,4,355,506.5,348.52,350.7,26921374,698
692,2011-04-25,2011,4,350.34,506.5,350.3,353.01,9519470,697
691,2011-04-26,2011,4,353.62,506.5,349.35,350.42,12057235,696
690,2011-04-27,2011,4,352.24,506.5,347.1,350.15,12721841,695
689,2011-04-28,2011,4,346.19,506.5,345.52,346.75,12899589,694
688,2011-04-29,2011,4,346.78,506.5,346.67,350.13,35940847,693
687,2011-05-02,2011,5,349.74,506.5,345.5,346.28,15811178,692
686,2011-05-03,2011,5,347.99,506.5,345.62,348.2,11198607,691
685,2011-05-04,2011,5,348.26,506.5,346.88,349.57,13901747,690
684,2011-05-05,2011,5,348.4,506.5,346.05,346.75,12009336,689
683,2011-05-06,2011,5,349.69,506.5,346.21,346.66,10008755,688
682,2011-05-09,2011,5,347.86,506.5,346.53,347.6,7312593,687
681,2011-05-10,2011,5,348.89,506.5,346.66,349.45,10074567,686
680,2011-05-11,2011,5,349.02,506.5,345.24,347.23,12002669,685
679,2011-05-12,2011,5,346.12,506.5,342.27,346.57,11462799,684
678,2011-05-13,2011,5,345.66,506.5,340.35,340.5,11649708,683
677,2011-05-16,2011,5,339.2,506.5,332.6,333.3,16076482,682
676,2011-05-17,2011,5,332,506.5,330.73,336.14,16170951,681
675,2011-05-18,2011,5,336.47,506.5,336,339.87,11956181,680
674,2011-05-19,2011,5,342.08,506.5,338.67,340.53,9327330,679
673,2011-05-20,2011,5,339.56,506.5,335.02,335.22,12078244,678
672,2011-05-23,2011,5,329.97,506.5,329.42,334.4,13661031,677
671,2011-05-24,2011,5,335.5,506.5,331.34,332.19,11502950,676
670,2011-05-25,2011,5,333.43,506.5,332.85,336.78,10507919,675
669,2011-05-26,2011,5,335.97,506.5,334.44,335,7953393,674
668,2011-05-27,2011,5,334.8,506.5,334.31,337.41,7273271,673
667,2011-05-31,2011,5,341.1,506.5,341,347.83,14919162,672
666,2011-06-01,2011,6,348.87,506.5,344.65,345.51,19810086,671
665,2011-06-02,2011,6,346.5,506.5,344.3,346.1,12103016,670
664,2011-06-03,2011,6,343.18,506.5,342.01,343.44,11194395,669
663,2011-06-06,2011,6,345.96,506.5,337.81,338.04,16497811,668
662,2011-06-07,2011,6,338.17,506.5,331.9,332.04,18927580,667
661,2011-06-08,2011,6,331.78,506.5,330.65,332.24,11924511,666
660,2011-06-09,2011,6,333.25,506.5,330.75,331.49,9834457,665
659,2011-06-10,2011,6,330.55,506.5,325.51,325.9,15504200,664
658,2011-06-13,2011,6,327.2,506.5,325.07,326.6,11773444,663
657,2011-06-14,2011,6,330,506.5,329.31,332.44,11948843,662
656,2011-06-15,2011,6,329.75,506.5,324.88,326.75,14264555,661
655,2011-06-16,2011,6,326.9,506.5,318.33,325.16,18235334,660
654,2011-06-17,2011,6,328.99,506.5,319.36,320.26,21981807,659
653,2011-06-20,2011,6,317.36,506.5,310.5,315.32,22880182,658
652,2011-06-21,2011,6,316.68,506.5,315.2,325.3,17620502,657
651,2011-06-22,2011,6,325.16,506.5,322.38,322.61,13949348,656
650,2011-06-23,2011,6,318.94,506.5,318.12,331.23,19991322,655
649,2011-06-24,2011,6,331.37,506.5,325.09,326.35,15711616,654
648,2011-06-27,2011,6,327.59,506.5,327.25,332.04,12141419,653
647,2011-06-28,2011,6,333.65,506.5,333.44,335.26,10510701,652
646,2011-06-29,2011,6,336.04,506.5,331.88,334.04,12597010,651
645,2011-06-30,2011,6,334.7,506.5,332.84,335.67,11543913,650
644,2011-07-01,2011,7,335.95,506.5,334.2,343.26,15546887,649
643,2011-07-05,2011,7,343,506.5,342.5,349.43,12688374,648
642,2011-07-06,2011,7,348.95,506.5,346.71,351.76,15879463,647
641,2011-07-07,2011,7,354.67,506.5,354,357.2,14273617,646
640,2011-07-08,2011,7,353.34,506.5,352.2,359.71,17497377,645
639,2011-07-11,2011,7,356.34,506.5,352.82,354,15816282,644
638,2011-07-12,2011,7,353.53,506.5,348.62,353.75,16128813,643
637,2011-07-13,2011,7,358.33,506.5,356.38,358.02,13987074,642
636,2011-07-14,2011,7,361.01,506.5,356.34,357.77,15376165,641
635,2011-07-15,2011,7,361.17,506.5,359.17,364.92,17302334,640
634,2011-07-18,2011,7,365.43,506.5,365.28,373.8,20451089,639
633,2011-07-19,2011,7,378,506.5,373.32,376.85,29255192,638
632,2011-07-20,2011,7,396.12,506.5,386,386.9,33618816,637
631,2011-07-21,2011,7,386.95,506.5,383.9,387.29,18804148,636
630,2011-07-22,2011,7,388.32,506.5,387.75,393.3,18454555,635
629,2011-07-25,2011,7,390.35,506.5,389.62,398.5,21064442,634
628,2011-07-26,2011,7,400,506.5,399.68,403.41,17020718,633
627,2011-07-27,2011,7,400.59,506.5,392.15,392.59,23547210,632
626,2011-07-28,2011,7,391.62,506.5,388.13,391.82,21215156,631
625,2011-07-29,2011,7,387.64,506.5,384,390.48,22592270,630
624,2011-08-01,2011,8,397.78,506.5,392.37,396.75,21886851,629
623,2011-08-02,2011,8,397.65,506.5,382.24,388.21,35852684,628
622,2011-08-03,2011,8,388.22,506.5,382.24,392.57,26160828,627
621,2011-08-04,2011,8,389.41,506.5,377.35,377.37,31121632,626
620,2011-08-05,2011,8,380.44,506.5,362.57,373.62,43020050,625
619,2011-08-08,2011,8,361.69,506.5,353.02,353.21,40850172,624
618,2011-08-09,2011,8,361.3,506.5,355,374.01,38663672,623
617,2011-08-10,2011,8,371.15,506.5,362.5,363.69,31380328,622
616,2011-08-11,2011,8,370.52,506.5,364.72,373.7,26498730,621
615,2011-08-12,2011,8,378.02,506.5,374.23,376.99,18891915,620
614,2011-08-15,2011,8,379.63,506.5,378.09,383.41,16447924,619
613,2011-08-16,2011,8,381.52,506.5,376.06,380.48,17817446,618
612,2011-08-17,2011,8,382.31,506.5,378,380.44,15787849,617
611,2011-08-18,2011,8,370.84,506.5,361.37,366.05,30408327,616
610,2011-08-19,2011,8,362.17,506.5,356,356.03,27710078,615
609,2011-08-22,2011,8,364.51,506.5,355.09,356.44,19118030,614
608,2011-08-23,2011,8,360.3,506.5,357,373.6,23458368,613
607,2011-08-24,2011,8,373.47,506.5,370.6,376.18,22366701,612
606,2011-08-25,2011,8,365.08,506.5,365,373.72,31117868,611
605,2011-08-26,2011,8,371.17,506.5,370.8,383.58,22909823,610
604,2011-08-29,2011,8,388.18,506.5,388,389.97,14473307,609
603,2011-08-30,2011,8,388.25,506.5,386.21,389.99,14925752,608
602,2011-08-31,2011,8,390.57,506.5,381.86,384.83,18669842,607
601,2011-09-01,2011,9,385.82,506.5,380.72,381.03,12275815,606
600,2011-09-02,2011,9,374.74,506.5,371.83,374.05,15684502,605
599,2011-09-06,2011,9,367.37,506.5,366.48,379.74,18203447,604
598,2011-09-07,2011,9,385.56,506.5,382,383.93,12520542,603
597,2011-09-08,2011,9,382.4,506.5,382.31,384.14,14862780,602
596,2011-09-09,2011,9,383.93,506.5,375.02,377.48,20181344,601
595,2011-09-12,2011,9,373,506.5,371.9,379.94,16708284,600
594,2011-09-13,2011,9,382.14,506.5,380.25,384.62,15740641,599
593,2011-09-14,2011,9,387.02,506.5,385.76,389.3,19097264,598
592,2011-09-15,2011,9,391.43,506.5,389.9,392.96,14922083,597
591,2011-09-16,2011,9,395.54,506.5,395.03,400.5,24946023,596
590,2011-09-19,2011,9,397,506.5,395.2,411.63,29423540,595
589,2011-09-20,2011,9,415.25,506.5,411.19,413.45,27705327,594
588,2011-09-21,2011,9,419.64,506.5,412,412.14,21641965,593
587,2011-09-22,2011,9,401.03,506.5,396.7,401.82,34588591,592
586,2011-09-23,2011,9,400.28,506.5,399.85,404.3,19517230,591
585,2011-09-26,2011,9,399.86,506.5,391.3,403.17,29031266,590
584,2011-09-27,2011,9,408.73,506.5,398.06,399.26,22589196,589
583,2011-09-28,2011,9,400.19,506.5,396.51,397.01,15351883,588
582,2011-09-29,2011,9,401.92,506.5,386.21,390.57,23263021,587
581,2011-09-30,2011,9,387.12,506.5,381.18,381.32,19579889,586
580,2011-10-03,2011,10,380.37,506.5,373.17,374.6,23895573,585
579,2011-10-04,2011,10,374.57,506.5,354.24,372.5,44059841,584
578,2011-10-05,2011,10,367.86,506.5,360.3,378.25,28088194,583
577,2011-10-06,2011,10,373.33,506.5,371.8,377.37,29020722,582
576,2011-10-07,2011,10,375.78,506.5,368.49,369.8,19129166,581
575,2011-10-10,2011,10,379.09,506.5,378.21,388.81,15804041,580
574,2011-10-11,2011,10,392.57,506.5,391.5,400.29,21631495,579
573,2011-10-12,2011,10,407.34,506.5,400.14,402.19,22224426,578
572,2011-10-13,2011,10,404.98,506.5,402.85,408.43,15220825,577
571,2011-10-14,2011,10,416.83,506.5,415.27,422,20477390,576
570,2011-10-17,2011,10,421.74,506.5,415.94,419.99,24501528,575
569,2011-10-18,2011,10,421.76,506.5,415.99,422.24,31485728,574
568,2011-10-19,2011,10,401.35,506.5,397.8,398.62,39428299,573
567,2011-10-20,2011,10,400,506.5,394.21,395.31,19626042,572
566,2011-10-21,2011,10,398.1,506.5,390.75,392.87,22187216,571
565,2011-10-24,2011,10,396.18,506.5,395.4,405.77,17941292,570
564,2011-10-25,2011,10,405.03,506.5,397.38,397.77,15378600,569
563,2011-10-26,2011,10,401.76,506.5,393.15,400.6,16296426,568
562,2011-10-27,2011,10,407.56,506.5,401.89,404.69,17673331,567
561,2011-10-28,2011,10,403,506.5,402.51,404.95,11529964,566
560,2011-10-31,2011,10,402.42,506.5,401.05,404.78,13772329,565
559,2011-11-01,2011,11,397.41,506.5,393.22,396.51,18992411,564
558,2011-11-02,2011,11,400.09,506.5,395.11,397.41,11723381,563
557,2011-11-03,2011,11,399.07,506.5,395.36,403.07,15768725,562
556,2011-11-04,2011,11,402.03,506.5,399.16,400.24,10793856,561
555,2011-11-07,2011,11,399.91,506.5,396.13,399.73,9652257,560
554,2011-11-08,2011,11,402.21,506.5,401.56,406.23,14301406,559
553,2011-11-09,2011,11,396.97,506.5,394.23,395.28,19952990,558
552,2011-11-10,2011,11,397.03,506.5,382.15,385.22,26606467,557
551,2011-11-11,2011,11,386.61,506.5,380.26,384.62,23349431,556
550,2011-11-14,2011,11,383.52,506.5,378.2,379.26,15466501,555
549,2011-11-15,2011,11,380.8,506.5,379.45,388.83,15392116,554
548,2011-11-16,2011,11,389.25,506.5,384.32,384.77,12471716,553
547,2011-11-17,2011,11,383.98,506.5,375.5,377.41,17147164,552
546,2011-11-18,2011,11,378.92,506.5,374.88,374.94,13288395,551
545,2011-11-21,2011,11,370.4,506.5,365.91,369.01,16007227,550
544,2011-11-22,2011,11,371.02,506.5,370.94,376.51,14617763,549
543,2011-11-23,2011,11,374.51,506.5,366.88,366.99,15308635,548
542,2011-11-25,2011,11,368.42,506.5,363.32,363.57,9098543,547
541,2011-11-28,2011,11,372.35,506.5,370.33,376.12,12380122,546
540,2011-11-29,2011,11,375.84,506.5,370.2,373.2,13429694,545
539,2011-11-30,2011,11,381.29,506.5,378.3,382.2,14502386,544
538,2011-12-01,2011,12,382.54,506.5,380.75,387.93,13827834,543
537,2011-12-02,2011,12,389.83,506.5,388.58,389.7,13545470,542
536,2011-12-05,2011,12,393.49,506.5,390.39,393.01,12763161,541
535,2011-12-06,2011,12,392.51,506.5,389.38,390.95,10135859,540
534,2011-12-07,2011,12,389.93,506.5,386.76,389.09,10892847,539
533,2011-12-08,2011,12,391.45,506.5,390.23,390.66,13441293,538
532,2011-12-09,2011,12,392.85,506.5,391.03,393.62,10612255,537
531,2011-12-12,2011,12,391.68,506.5,389.45,391.84,10752338,536
530,2011-12-13,2011,12,393,506.5,387.1,388.81,12112029,535
529,2011-12-14,2011,12,386.7,506.5,377.68,380.19,14541240,534
528,2011-12-15,2011,12,383.33,506.5,378.31,378.94,9158875,533
527,2011-12-16,2011,12,380.36,506.5,379.57,381.02,15056343,532
526,2011-12-19,2011,12,382.47,506.5,380.48,382.21,8411702,531
525,2011-12-20,2011,12,387.76,506.5,387.26,395.95,12050104,530
524,2011-12-21,2011,12,396.69,506.5,392.01,396.44,9390954,529
523,2011-12-22,2011,12,397,506.5,396.1,398.55,7227016,528
522,2011-12-23,2011,12,399.69,506.5,399.5,403.33,9628852,527
521,2011-12-27,2011,12,403.1,506.5,403.02,406.53,9472659,526
520,2011-12-28,2011,12,406.89,506.5,401.34,402.64,8173461,525
519,2011-12-29,2011,12,403.4,506.5,400.51,405.12,7719863,524
518,2011-12-30,2011,12,403.51,506.5,403.49,405,6420530,523
517,2012-01-03,2012,1,409.4,506.5,409,411.23,10794957,522
516,2012-01-04,2012,1,410,506.5,409.28,413.44,9294444,521
515,2012-01-05,2012,1,414.95,506.5,412.67,418.03,9688115,520
514,2012-01-06,2012,1,419.77,506.5,419.22,422.4,11370916,519
513,2012-01-09,2012,1,425.5,506.5,421.35,421.73,14072256,518
512,2012-01-10,2012,1,425.91,506.5,421.5,423.24,9225966,517
511,2012-01-11,2012,1,422.68,506.5,419.31,422.55,7685437,516
510,2012-01-12,2012,1,422.28,506.5,418.75,421.39,7597273,515
509,2012-01-13,2012,1,419.7,506.5,418.66,419.81,8077107,514
508,2012-01-17,2012,1,424.2,506.5,422.96,424.7,8674865,513
507,2012-01-18,2012,1,426.96,506.5,426.3,429.11,9885394,512
506,2012-01-19,2012,1,430.15,506.5,426.51,427.75,9347779,511
505,2012-01-20,2012,1,427.49,506.5,419.75,420.3,14784607,510
504,2012-01-23,2012,1,422.67,506.5,422.3,427.41,10930778,509
503,2012-01-24,2012,1,425.1,506.5,419.55,420.41,19558473,508
502,2012-01-25,2012,1,454.44,506.5,443.73,446.66,34223691,507
501,2012-01-26,2012,1,448.36,506.5,443.14,444.63,11579673,506
500,2012-01-27,2012,1,444.34,506.5,443.77,447.28,10710233,505
499,2012-01-30,2012,1,445.71,506.5,445.39,453.01,13547439,504
498,2012-01-31,2012,1,455.59,506.5,453.07,456.48,13996855,503
497,2012-02-01,2012,2,458.41,506.5,455.55,456.19,9644366,502
496,2012-02-02,2012,2,455.9,506.5,453.98,455.12,6671221,501
495,2012-02-03,2012,2,457.3,506.5,455.56,459.68,10245287,500
494,2012-02-06,2012,2,458.38,506.5,458.2,463.97,8917228,499
493,2012-02-07,2012,2,465.25,506.5,464.58,468.83,11293609,498
492,2012-02-08,2012,2,470.5,506.5,469.7,476.68,14567040,497
491,2012-02-09,2012,2,480.76,506.5,480.56,493.17,31579086,496
490,2012-02-10,2012,2,490.96,506.5,488.55,493.42,22546425,495
489,2012-02-13,2012,2,499.53,506.5,497.09,502.6,18471658,494
488,2012-02-14,2012,2,504.66,506.5,502,509.46,16497573,493
487,2012-02-15,2012,2,514.26,506.5,496.89,497.67,53789720,492
486,2012-02-16,2012,2,491.5,506.5,486.63,502.21,33733915,491
485,2012-02-17,2012,2,503.11,506.5,500.3,502.12,19135313,490
484,2012-02-21,2012,2,506.88,506.5,504.12,514.85,21628057,489
483,2012-02-22,2012,2,513.08,506.5,509.07,513.04,17260544,488
482,2012-02-23,2012,2,515.08,506.5,509.5,516.39,20286616,487
481,2012-02-24,2012,2,519.67,506.5,518.64,522.41,14831415,486
480,2012-02-27,2012,2,521.31,506.5,516.28,525.76,19556472,485
479,2012-02-29,2012,2,541.56,506.5,535.7,542.44,34000054,483
478,2012-03-01,2012,3,548.17,506.5,538.77,544.47,24401884,482
477,2012-03-02,2012,3,544.24,506.5,542.52,545.18,15418227,481
476,2012-03-05,2012,3,545.42,506.5,526,533.16,28897169,480
475,2012-03-06,2012,3,523.66,506.5,516.22,530.26,28937093,479
474,2012-03-07,2012,3,536.8,506.5,523.3,530.69,28518507,478
473,2012-03-08,2012,3,534.69,506.5,532.12,541.99,18444389,477
472,2012-03-09,2012,3,544.21,506.5,543.11,545.17,14960676,476
471,2012-03-12,2012,3,548.98,506.5,547,552,14545717,475
470,2012-03-13,2012,3,557.54,506.5,555.75,568.1,24673237,474
469,2012-03-14,2012,3,578.05,506.5,575.4,589.58,50672821,473
468,2012-03-15,2012,3,599.61,506.5,578.55,585.56,41416824,472
467,2012-03-16,2012,3,584.72,506.5,578,585.57,29481697,471
466,2012-03-19,2012,3,598.37,506.5,589.05,601.1,32186970,470
465,2012-03-20,2012,3,599.51,506.5,582,605.96,29166719,469
464,2012-03-21,2012,3,602.74,506.5,601.41,602.5,23001482,468
463,2012-03-22,2012,3,597.78,506.5,595.53,599.34,22290414,467
462,2012-03-23,2012,3,600.49,506.5,594.4,596.05,15374545,466
461,2012-03-26,2012,3,599.79,506.5,595.26,606.98,21276317,465
